rows_used,lr_mae,lr_rmse,rf_mae,rf_rmse,name,engine
1239,0.2743155703254847,0.6255660368156583,0.7277743951612886,1.0958294792794612,L,pandas
1239,0.9018779156396123,1.1878281560584296,1.8782580645161433,1.667983992808006,LB,pandas
1239,0.3964403439271548,0.7574242123999381,0.4631385080645188,0.7946066630514157,LEG,pandas
1239,0.5789308351410234,0.8984176822991033,3.2808253165322885,2.396755289661414,LEN,pandas
1239,1.1805935837106754,1.3346045157036759,12.903291330645333,3.970200991700557,LH,pandas
1239,0.2968570677427644,0.6310097884159717,1.5180078629032292,1.6068140107869,LKQ,pandas
1239,1.3800575455424715,1.3708849976385922,17.78930060483845,4.735253047219219,LLL,pandas
1239,0.6108342483931808,0.9311454144128849,0.7074310483870925,0.9699654653302776,LLY,pandas
1239,1.8657485254196449,1.6156707921016398,34.07958487903221,6.414802613714365,LMT,pandas
1239,0.7166718792763064,0.9926052735991414,3.472902822580635,2.2269290501108707,LNC,pandas
1239,0.2856299872002862,0.5945591239470701,1.5740579637096563,1.458125046162745,LNT,pandas
1239,0.8220705061198076,1.1010969730166318,3.537187500000041,2.6472304458700817,LOW,pandas
1239,2.4306431105222095,1.8428293730663936,48.644146975806436,7.488296748800424,LRCX,pandas
1239,0.21456609835705737,0.5513657835595316,0.25637802419354805,0.5839613446841029,LUK,pandas
1239,0.63230844047256,0.9272977840656988,3.6574592741935867,2.2134543804064735,LUV,pandas
1239,0.9038096161642072,1.1478242285551516,1.2813749999999962,1.4035627755625797,LYB,pandas
1239,0.44059604247167655,0.8118146883133002,5.752608266129033,2.5839423665454753,M,pandas
1239,0.9782177752796182,1.1756945433277894,24.505676411290423,5.4766643598238325,MA,pandas
1239,0.6809719145704711,0.9827733522458443,0.8973604838709694,1.0709875816567067,MAA,pandas
1239,0.7517236441471944,1.0141758150556486,0.9952745967741874,1.157236569651037,MAC,pandas
1239,0.9476395159877522,1.1670926800275856,22.66949778225804,5.2832104138642,MAR,pandas
1239,0.32996407849621884,0.658406354255535,3.016278427419378,2.0151989325377517,MAS,pandas
1239,0.3168961294905426,0.7114072435742427,2.6507509072580415,1.8851326833946482,MAT,pandas
